adult,genres,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,status,title,vote_average,vote_count
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",9823,tt0119707,en,Mortal Kombat: Annihilation,"A group of heroic warriors has only six days to save the planet in ""Mortal Kombat Annihilation."" To succeed they must survive the most spectacular series of challenges any human, or god, has ever encountered as they battle an evil warlord bent on taking control of Earth. Sequel to the film ""Mortal Kombat,"" and based on the popular video game.",6.532498,/rV6gISHgfmppOJ41UNFlAvNg9ZI.jpg,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Threshold Entertainment', 'id': 4174}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997/11/21,51376861,95,Released,Mortal Kombat: Annihilation,3.8,225
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",37165,tt0120382,en,The Truman Show,"Truman Burbank is the star of ""The Truman Show"", a 24-hour-a-day ""reality"" TV show that broadcasts every aspect of his life -- live and in color -- without his knowledge. His entire life has been an unending soap opera for consumption by the rest of the world. And everyone he knows -- including his wife and his best friend -- is really an actor, paid to be part of his life.",13.155901,/EelZzudHRvJmjWccWscN1S5vmI.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Scott Rudin Productions', 'id': 258}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998/6/4,264118201,103,Released,The Truman Show,7.8,4702
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",45609,tt0120520,en,The Wings of the Dove,"Kate is secretly betrothed to a struggling journalist, Merton Densher. But she knows her Aunt Maude will never approve of the match, since Kate's deceased mother has lost all her money in a marriage to a degenerate opium addict. When Kate meets a terminally ill American heiress named Millie traveling through Europe, she comes up with a conniving plan to have both love and wealth.",3.377578,/wEqXtfzZfjYbCSztc4YYEc4AJJ6.jpg,"[{'name': 'Miramax Films', 'id': 14}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1997/11/7,0,102,Released,The Wings of the Dove,6.9,34
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",38904,tt0119723,en,Mrs. Dalloway,"As society hostess Clarissa Dalloway prepares for another of her legendary parties, she finds herself haunted by figures and scenes from her passionate adolescence.",1.335544,/j1GEqK1jTiS2aIozBWnY2RDSXZm.jpg,"[{'name': 'Bergen Film', 'id': 575}, {'name': 'First Look International', 'id': 11054}]","[{'iso_3166_1': 'NL', 'name': 'Netherlands'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1997/9/1,3309421,97,Released,Mrs. Dalloway,5.4,7
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",45565,tt0116592,en,"I Love You, I Love You Not",School student and her European-born grandmother share sad stories of their lives.,0.380405,/A5GdAeUX727UrGKBngMWFS6dlmM.jpg,[],[],1996/8/28,0,88,Rumored,"I Love You, I Love You Not",5,10
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",9407,tt0119994,en,Red Corner,"An American attorney on business in China, ends up wrongfully on trial for murder and his only key to innocence is a female defense lawyer from the country.",3.288944,/1wkpgNaFbXqymNTuIT8mHHYurNe.jpg,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'Avnet/Kerner Productions', 'id': 34998}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997/10/30,0,122,Released,Red Corner,5.9,79
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]",4824,tt0119395,en,The Jackal,"Hired by a powerful member of the Russian mafia to avenge an FBI sting that left his brother dead, the perfectionist Jackal proves an elusive target for the men charged with the task of bringing him down: a deputy FBI boss and a former IRA terrorist.",11.131917,/6Hh2ROGTRKdbUfEXVVv5fNhmXK3.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Toho-Towa', 'id': 657}, {'name': 'Mutual Film Company', 'id': 762}, {'name': 'Marubeni', 'id': 4650}, {'name': 'Tele M��nchen Fernseh Produktionsgesellschaft (TMG)', 'id': 7237}, {'name': 'Alphaville Films', 'id': 11462}, {'name': 'British Broadcasting Corporation (BBC)', 'id': 15278}, {'name': 'UGC PH', 'id': 23932}, {'name': ""Mel's Cite du Cinema"", 'id': 54502}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997/11/14,159330280,124,Released,The Jackal,6.1,536
FALSE,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",9444,tt0118617,en,Anastasia,"This animated adventure retells the story of the lost daughter of Russia's last czar. The evil Rasputin places a curse on the Romanov family, and Anastasia and her grandmother, Empress Maria, get separated. After growing up in an orphanage, Anastasia encounters two Russian men seeking a reward offered by Empress Maria for the return of her granddaughter. The trio travels to Paris, where they find that the empress has grown skeptical of imposters.",11.911173,/dKJ6OOYlHGPARKidvP1kYJjXW29.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Fox Animation Studios', 'id': 11231}, {'name': 'Fox Family Films', 'id': 11232}, {'name': 'The Big Gun Project', 'id': 11233}, {'name': 'Little Wolf Entertainment', 'id': 11234}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997/11/20,139804348,94,Released,Anastasia,7.4,1481
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}]",9414,tt0120483,en,The Man Who Knew Too Little,"An American gets a ticket for an audience participation game in London, then gets involved in a case of mistaken identity. As an international plot unravels around him, he thinks it's all part of the act.",4.827771,/32UQkAUWy9NpuvJfF82xrMr2A0G.jpg,"[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Taurus Films', 'id': 897}, {'name': 'Polar Productions', 'id': 3415}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997/11/14,13801755,97,Released,The Man Who Knew Too Little,6.5,126
FALSE,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]",8078,tt0118583,en,Alien: Resurrection,"Two hundred years after Lt. Ripley died, a group of scientists clone her, hoping to breed the ultimate weapon. But the new Ripley is full of surprises �� as are the new aliens. Ripley must team with a band of smugglers to keep the creatures from reaching Earth.",15.57784,/ve2P64a9kzd7M78kfeaEzBEIEOR.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Brandywine Productions', 'id': 19747}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997/11/12,162000000,109,Released,Alien: Resurrection,5.9,1388
FALSE,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",29938,tt0112318,en,Alien Escape,No overview found.,0.106499,/4Abbxth4pOwiM2DEICT3lJsoC1X.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996/1/1,0,85,Released,Alien Escape,4.5,2
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 9648, 'name': 'Mystery'}]",11831,tt0118607,en,Amistad,"In 1839, the slave ship Amistad set sail from Cuba to America. During the long trip, Cinque leads the slaves in an unprecedented uprising. They are then held prisoner in Connecticut, and their release becomes the subject of heated debate. Freed slave Theodore Joadson wants Cinque and the others exonerated and recruits property lawyer Roger Baldwin to help his case. Eventually, John Quincy Adams also becomes an ally.",2.263584,/lgoCht4up4SBgK9Clz7GDBBYDx2.jpg,"[{'name': 'DreamWorks SKG', 'id': 27}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997/12/3,74000000,155,Released,Amistad,6.8,324
FALSE,"[{'id': 18, 'name': 'Drama'}]",2895,tt0118632,en,The Apostle,"After his happy life spins out of control, a preacher from Texas changes his name, goes to Louisiana and starts preaching on the radio.",9.21174,/9TENkQeln0bdLnlO1VdoCd5HCSi.jpg,"[{'name': ""Butcher's Run Productions"", 'id': 1257}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997/10/9,0,134,Released,The Apostle,6.1,39
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",39177,tt0123385,fr,Artemisia,"Artemisia Gentileschi (1593-1653) was one of the first well-known female painters. The movie tells the story of her youth, when she was guided and protected by her father, the painter Orazio Gentileschi. Her professional curiosity about the male anatomy, forbidden for her eyes, led her to the knowledge of sexual pleasure. But she was also well known because in 1612 she had to appear in a courtroom because her teacher, Agostino Tassi, was suspected of raping her. She tried to protect him, but was put in the thumb screws...",0.989115,/7CKPrOnQh7lnRX5oi7WOdYpbUEF.jpg,"[{'name': 'France 3 Cinema', 'id': 16804}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1997/9/10,0,98,Released,Artemisia,6.2,10
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",19601,tt0118698,en,Bent,"Max is a handsome young man who, after a fateful tryst with a German soldier, is forced to run for his life. Eventually Max is placed in a concentration camp where he pretends to be Jewish because in the eyes of the Nazis, gays are the lowest form of human being. But it takes a relationship with an openly gay prisoner to teach Max that without the love of another, life is not worth living.",3.546605,/a0LP0FS9qDW3RJN8GwYA2G8rBGx.jpg,"[{'name': 'Channel Four Films', 'id': 181}, {'name': 'ASK Kodansha', 'id': 61695}, {'name': 'NDF Inc.', 'id': 61696}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1997/11/26,0,105,Released,Bent,6.3,34
FALSE,"[{'id': 18, 'name': 'Drama'}]",124606,tt0109266,en,Bang,"A young woman in L.A. is having a bad day: she's evicted, an audition ends with a producer furious she won't trade sex for the part, and a policeman nabs her for something she didn't do, demanding fellatio to release her. She snaps, grabs his gun, takes his uniform, and leaves him cuffed to a tree where he's soon having a defenseless chat with a homeless man. She takes off on the cop's motorcycle and, for an afternoon, experiences a cop's life. She talks a young man out of suicide and then is plunged into violence after a friendly encounter with two ""vatos."" She is torn between self-protection and others' expectations. Is there any resolution for her torrent of feelings?",0.679528,/vjhY37XLUKdPKhBnJzzmbZhxlMV.jpg,"[{'name': 'Asylum Films', 'id': 10571}, {'name': 'FM Entertainment', 'id': 26598}, {'name': 'Eagle Eye Films Inc.', 'id': 40739}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995/9/9,0,98,Released,Bang,6,1
FALSE,"[{'id': 35, 'name': 'Comedy'}]",42832,tt0118764,fr,Les Boys,Every Monday night The Boys put on skates and leave their troubled lives behind.,0.530702,/3c1NcsbMijuoAMYR2FTkmSHmOZF.jpg,"[{'name': 'Telefilm Canada', 'id': 7320}, {'name': 'Melenny Productions', 'id': 10260}, {'name': 'Super ��cran', 'id': 11578}, {'name': 'Gouvernement Canadien', 'id': 13304}, {'name': ""Fonds de t��l��vision et de cablodistribution pour la production d'��missions canadiennes"", 'id': 13305}, {'name': 'Gouvernement du Qu��bec', 'id': 13306}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",1997/12/12,0,107,Released,The Boys,5.4,7
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",22797,tt0118804,en,The Butcher Boy,"Francie and Joe live the usual playful, fantasy filled childhoods of normal boys. However, with a violent, alcoholic father and a manic depressive, suicidal mother the pressure on Francie to grow up are immense. When Francie's world turns to madness, he tries to counter it with further insanity, with dire consequences.",7.801199,/5Ch9jHcwxL9VKC1AuRxU54PcRtK.jpg,"[{'name': 'Geffen Pictures', 'id': 360}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1997/7/13,0,110,Released,The Butcher Boy,6.7,36
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2639,tt0118954,en,Deconstructing Harry,"This film tells the story of a successful writer called Harry Block, played by Allen himself, who draws inspiration from people he knows in real-life, and from events that happened to him, sometimes causing these people to become alienated from him as a result.",6.280515,/krKRthefSZlUjnzDvN4isqty0R7.jpg,"[{'name': 'Fine Line Features', 'id': 8}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997/8/26,10686841,96,Released,Deconstructing Harry,7.3,188
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",9574,tt0119137,en,Flubber,"Professor Phillip Brainard, an absent minded professor, works with his assistant Weebo, trying to create a substance that's a new source of energy and that will save Medfield College where his sweetheart Sara is the president. He has missed his wedding twice, and on the afternoon of his third wedding, Professor Brainard creates flubber, which allows objects to fly through the air.",7.016942,/xrbkE6g2myJPLWxNy52yL2MJJHX.jpg,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Great Oaks Entertainment', 'id': 2173}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997/11/26,177977226,93,Released,Flubber,5.3,707
FALSE,"[{'id': 35, 'name': 'Comedy'}]",10371,tt0119142,en,For Richer or Poorer,"Brad Sexton and his wife, Caroline, are wealthy New Yorkers with both marital and financial problems. The latter issue becomes a pressing matter when they discover that their accountant has embezzled millions and pinned the blame on them. Forced to go on the lam, Brad and Caroline end up in an Amish area of Pennsylvania and decide to pose as members of the religious group to evade the IRS. As the two adapt to the simple Amish lifestyle, they begin to reconnect.",8.412203,/gVjGXWTSYhc1MQUJxHxYQfaBzBi.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Yorktown Productions', 'id': 1484}, {'name': 'The Bubble Factory', 'id': 27128}, {'name': 'Sheinberg Productions', 'id': 38664}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997/12/11,31611225,115,Released,For Richer or Poorer,5.6,43
FALSE,"[{'id': 18, 'name': 'Drama'}]",489,tt0119217,en,Good Will Hunting,"Will Hunting has a genius-level IQ but chooses to work as a janitor at MIT. When he solves a difficult graduate-level math problem, his talents are discovered by Professor Gerald Lambeau, who decides to help the misguided youth reach his potential. When Will is arrested for attacking a police officer, Professor Lambeau makes a deal to get leniency for him if he will get treatment from therapist Sean Maguire.",15.064833,/jq8LjngZ7XZEQge5JFTdOGMrHyZ.jpg,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Lawrence Bender Productions', 'id': 2253}, {'name': 'Be Gentlemen Limited Partnership', 'id': 23201}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1997/12/5,225933435,126,Released,Good Will Hunting,7.9,2880
FALSE,[],167738,tt0116465,en,Guy,"A young, female filmmaker looks through her camera for an object to film. She wants to film the private live of an ordinary person and starts following Guy. He is very irritated about this girl following him, always looking through her camera, never showing herself. She does not even say her name but follows him even home to his bedroom. He tries to get rid of her but she does not stop. After a while he gets used to the camera and the girl behind it and tries to get involved with her. First she protects herself with her camera but cannot keep the barrier up. When their feelings and Guy's actions become too confusing for them Guy disappears mysteriously.",0.60839,/oRoFdCiztO09Af9f9ouke8tUVTi.jpg,[],[],1997/12/17,0,91,Released,Guy,6,1
FALSE,[],293820,tt0116490,en,Tar,Directed by Goetz Grossmann,0.001177,,[],[],1997/11/26,0,0,Released,Tar,0,0
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",9714,tt0119303,en,Home Alone 3,"9-year-old Alex Pruitt is home alone with the chicken pox. Turns out, due to a mix-up among nefarious spies, Alex was given a toy car concealing a top-secret microchip. Now Alex must fend off the spies as they try break into his house to get it back.",8.04209,/z6ugEdjGuY4qcX1ymdV2CTVSvKN.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Hughes Entertainment', 'id': 477}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997/12/12,79082515,102,Released,Home Alone 3,5.1,632
